#              X                D                V                M
0.0000196386608900 1.7500000000230367 -0.0000137455007412 0.0000000000000212
0.0000198161841434 1.7500000000234610 -0.0000138697382521 0.0000000000000216
0.0000199953121145 1.7500000000238889 -0.0000139950988054 0.0000000000000220
0.0000201760593090 1.7500000000243210 -0.0000141215925526 0.0000000000000224
0.0000203584403640 1.7500000000247571 -0.0000142492297374 0.0000000000000228
0.0000205424700485 1.7500000000251970 -0.0000143780206958 0.0000000000000232
0.0000207281632655 1.7500000000256406 -0.0000145079758573 0.0000000000000236
0.0000209155350522 1.7500000000260882 -0.0000146391057457 0.0000000000000240
0.0000211046005823 1.7500000000265403 -0.0000147714209799 0.0000000000000244
0.0000212953751661 1.7500000000269962 -0.0000149049322748 0.0000000000000248
0.0000214878742527 1.7500000000274563 -0.0000150396504422 0.0000000000000253
0.0000216821134306 1.7500000000279206 -0.0000151755863915 0.0000000000000257
0.0000218781084294 1.7500000000283891 -0.0000153127511310 0.0000000000000261
0.0000220758751208 1.7500000000288616 -0.0000154511557682 0.0000000000000266
0.0000222754295200 1.7500000000293385 -0.0000155908115111 0.0000000000000270
0.0000224767877869 1.7500000000298199 -0.0000157317296691 0.0000000000000274
0.0000226799662275 1.7500000000303053 -0.0000158739216538 0.0000000000000279
0.0000228849812952 1.7500000000307956 -0.0000160173989799 0.0000000000000283
0.0000230918495923 1.7500000000312896 -0.0000161621732662 0.0000000000000288
0.0000233005878709 1.7500000000317888 -0.0000163082562365 0.0000000000000292
0.0000235112130346 1.7500000000322919 -0.0000164556597208 0.0000000000000297
0.0000237237421400 1.7500000000328000 -0.0000166043956556 0.0000000000000302
0.0000239381923977 1.7500000000333127 -0.0000167544760857 0.0000000000000307
0.0000241545811740 1.7500000000338296 -0.0000169059131647 0.0000000000000311
0.0000243729259919 1.7500000000343514 -0.0000170587191559 0.0000000000000316
0.0000245932445330 1.7500000000348781 -0.0000172129064335 0.0000000000000321
0.0000248155546390 1.7500000000354097 -0.0000173684874838 0.0000000000000326
0.0000250398743123 1.7500000000359457 -0.0000175254749056 0.0000000000000331
0.0000252662217185 1.7500000000364868 -0.0000176838814118 0.0000000000000336
0.0000254946151873 1.7500000000370326 -0.0000178437198303 0.0000000000000341
0.0000257250732138 1.7500000000375833 -0.0000180050031047 0.0000000000000346
0.0000259576144608 1.7500000000381390 -0.0000181677442958 0.0000000000000351
0.0000261922577594 1.7500000000386999 -0.0000183319565824 0.0000000000000356
0.0000264290221110 1.7500000000392659 -0.0000184976532624 0.0000000000000361
0.0000266679266890 1.7500000000398368 -0.0000186648477540 0.0000000000000367
0.0000269089908397 1.7500000000404128 -0.0000188335535967 0.0000000000000372
0.0000271522340846 1.7500000000409943 -0.0000190037844521 0.0000000000000377
0.0000273976761216 1.7500000000415807 -0.0000191755541058 0.0000000000000383
0.0000276453368267 1.7500000000421727 -0.0000193488764675 0.0000000000000388
0.0000278952362553 1.7500000000427700 -0.0000195237655730 0.0000000000000394
0.0000281473946445 1.7500000000433726 -0.0000197002355849 0.0000000000000399
0.0000284018324141 1.7500000000439808 -0.0000198783007936 0.0000000000000405
0.0000286585701684 1.7500000000445943 -0.0000200579756189 0.0000000000000410
0.0000289176286981 1.7500000000452136 -0.0000202392746110 0.0000000000000416
0.0000291790289818 1.7500000000458384 -0.0000204222124514 0.0000000000000422
0.0000294427921878 1.7500000000464688 -0.0000206068039544 0.0000000000000428
0.0000297089396756 1.7500000000471050 -0.0000207930640685 0.0000000000000433
0.0000299774929979 1.7500000000477467 -0.0000209810078768 0.0000000000000439
0.0000302484739022 1.7500000000483942 -0.0000211706505991 0.0000000000000445
0.0000305219043326 1.7500000000490479 -0.0000213620075928 0.0000000000000451
0.0000307978064315 1.7500000000497073 -0.0000215550943539 0.0000000000000457
0.0000310762025414 1.7500000000503726 -0.0000217499265186 0.0000000000000463
0.0000313571152071 1.7500000000510441 -0.0000219465198645 0.0000000000000470
0.0000316405671767 1.7500000000517213 -0.0000221448903117 0.0000000000000476
0.0000319265814044 1.7500000000524050 -0.0000223450539243 0.0000000000000482
0.0000322151810515 1.7500000000530949 -0.0000225470269116 0.0000000000000489
0.0000325063894889 1.7500000000537907 -0.0000227508256294 0.0000000000000495
0.0000328002302987 1.7500000000544933 -0.0000229564665813 0.0000000000000501
0.0000330967272763 1.7500000000552018 -0.0000231639664202 0.0000000000000508
0.0000333959044319 1.7500000000559166 -0.0000233733419494 0.0000000000000515
0.0000336977859929 1.7500000000566382 -0.0000235846101242 0.0000000000000521
0.0000340023964059 1.7500000000573663 -0.0000237977880532 0.0000000000000528
0.0000343097603381 1.7500000000581011 -0.0000240128929994 0.0000000000000535
0.0000346199026801 1.7500000000588420 -0.0000242299423822 0.0000000000000541
0.0000349328485470 1.7500000000595903 -0.0000244489537783 0.0000000000000548
0.0000352486232814 1.7500000000603446 -0.0000246699449231 0.0000000000000555
0.0000355672524547 1.7500000000611065 -0.0000248929337127 0.0000000000000562
0.0000358887618696 1.7500000000618747 -0.0000251179382046 0.0000000000000569
0.0000362131775620 1.7500000000626501 -0.0000253449766198 0.0000000000000576
0.0000365405258030 1.7500000000634324 -0.0000255740673439 0.0000000000000584
0.0000368708331015 1.7500000000642220 -0.0000258052289287 0.0000000000000591
0.0000372041262056 1.7500000000650187 -0.0000260384800936 0.0000000000000598
0.0000375404321057 1.7500000000658225 -0.0000262738397275 0.0000000000000606
0.0000378797780356 1.7500000000666334 -0.0000265113268897 0.0000000000000613
0.0000382221914759 1.7500000000674518 -0.0000267509608120 0.0000000000000621
0.0000385677001551 1.7500000000682774 -0.0000269927609000 0.0000000000000628
0.0000389163320525 1.7500000000691107 -0.0000272367467347 0.0000000000000636
0.0000392681154005 1.7500000000699516 -0.0000274829380742 0.0000000000000644
0.0000396230786866 1.7500000000707998 -0.0000277313548549 0.0000000000000651
0.0000399812506556 1.7500000000716560 -0.0000279820171938 0.0000000000000659
0.0000403426603125 1.7500000000725198 -0.0000282349453896 0.0000000000000667
0.0000407073369242 1.7500000000733913 -0.0000284901599243 0.0000000000000675
0.0000410753100223 1.7500000000742708 -0.0000287476814653 0.0000000000000683
0.0000414466094053 1.7500000000751581 -0.0000290075308668 0.0000000000000692
0.0000418212651411 1.7500000000760538 -0.0000292697291714 0.0000000000000700
0.0000421993075694 1.7500000000769571 -0.0000295342976119 0.0000000000000708
0.0000425807673041 1.7500000000778688 -0.0000298012576132 0.0000000000000716
0.0000429656752359 1.7500000000787888 -0.0000300706307936 0.0000000000000725
0.0000433540625347 1.7500000000797169 -0.0000303424389671 0.0000000000000733
0.0000437459606521 1.7500000000806537 -0.0000306167041448 0.0000000000000742
0.0000441414013242 1.7500000000815989 -0.0000308934485367 0.0000000000000751
0.0000445404165737 1.7500000000825526 -0.0000311726945535 0.0000000000000760
0.0000449430387130 1.7500000000835148 -0.0000314544648088 0.0000000000000768
0.0000453493003464 1.7500000000844858 -0.0000317387821202 0.0000000000000777
0.0000457592343732 1.7500000000854654 -0.0000320256695118 0.0000000000000786
0.0000461728739898 1.7500000000864540 -0.0000323151502158 0.0000000000000795
0.0000465902526929 1.7500000000874518 -0.0000326072476745 0.0000000000000805
0.0000470114042818 1.7500000000884581 -0.0000329019855418 0.0000000000000814
0.0000474363628614 1.7500000000894740 -0.0000331993876858 0.0000000000000823
0.0000478651628450 1.7500000000904987 -0.0000334994781901 0.0000000000000833
0.0000482978389568 1.7500000000915328 -0.0000338022813561 0.0000000000000842
0.0000487344262351 1.7500000000925764 -0.0000341078217047 0.0000000000000852
0.0000491749600346 1.7500000000936291 -0.0000344161239788 0.0000000000000862
0.0000496194760300 1.7500000000946916 -0.0000347272131447 0.0000000000000871
0.0000500680102182 1.7500000000957638 -0.0000350411143944 0.0000000000000881
0.0000505205989216 1.7500000000968452 -0.0000353578531477 0.0000000000000891
0.0000509772787908 1.7500000000979368 -0.0000356774550542 0.0000000000000901
0.0000514380868079 1.7500000000990381 -0.0000359999459952 0.0000000000000911
0.0000519030602892 1.7500000001001494 -0.0000363253520862 0.0000000000000921
0.0000523722368882 1.7500000001012708 -0.0000366536996786 0.0000000000000932
0.0000528456545991 1.7500000001024023 -0.0000369850153620 0.0000000000000942
0.0000533233517592 1.7500000001035438 -0.0000373193259663 0.0000000000000953
0.0000538053670525 1.7500000001046958 -0.0000376566585642 0.0000000000000963
0.0000542917395128 1.7500000001058584 -0.0000379970404729 0.0000000000000974
0.0000547825085264 1.7500000001070313 -0.0000383404992566 0.0000000000000985
0.0000552777138360 1.7500000001082148 -0.0000386870627285 0.0000000000000996
0.0000557773955433 1.7500000001094091 -0.0000390367589535 0.0000000000001007
0.0000562815941127 1.7500000001106142 -0.0000393896162500 0.0000000000001018
0.0000567903503743 1.7500000001118301 -0.0000397456631925 0.0000000000001029
0.0000573037055272 1.7500000001130571 -0.0000401049286137 0.0000000000001040
0.0000578217011429 1.7500000001142950 -0.0000404674416069 0.0000000000001052
0.0000583443791689 1.7500000001155445 -0.0000408332315285 0.0000000000001063
0.0000588717819317 1.7500000001168048 -0.0000412023280003 0.0000000000001075
0.0000594039521404 1.7500000001180767 -0.0000415747609118 0.0000000000001086
0.0000599409328903 1.7500000001193601 -0.0000419505604225 0.0000000000001098
0.0000604827676662 1.7500000001206550 -0.0000423297569648 0.0000000000001110
0.0000610295003459 1.7500000001219618 -0.0000427123812462 0.0000000000001122
0.0000615811752039 1.7500000001232803 -0.0000430984642515 0.0000000000001134
0.0000621378369150 1.7500000001246105 -0.0000434880372458 0.0000000000001147
0.0000626995305576 1.7500000001259530 -0.0000438811317769 0.0000000000001159
0.0000632663016178 1.7500000001273077 -0.0000442777796775 0.0000000000001171
0.0000638381959929 1.7500000001286748 -0.0000446780130684 0.0000000000001184
0.0000644152599949 1.7500000001300537 -0.0000450818643603 0.0000000000001197
0.0000649975403546 1.7500000001314453 -0.0000454893662574 0.0000000000001209
0.0000655850842251 1.7500000001328497 -0.0000459005517591 0.0000000000001222
0.0000661779391857 1.7500000001342666 -0.0000463154541633 0.0000000000001235
0.0000667761532461 1.7500000001356966 -0.0000467341070689 0.0000000000001249
0.0000673797748496 1.7500000001371390 -0.0000471565443784 0.0000000000001262
0.0000679888528777 1.7500000001385949 -0.0000475828003010 0.0000000000001275
0.0000686034366535 1.7500000001400637 -0.0000480129093547 0.0000000000001289
0.0000692235759461 1.7500000001415459 -0.0000484469063701 0.0000000000001302
0.0000698493209746 1.7500000001430416 -0.0000488848264921 0.0000000000001316
0.0000704807224118 1.7500000001445506 -0.0000493267051837 0.0000000000001330
0.0000711178313887 1.7500000001460732 -0.0000497725782283 0.0000000000001344
0.0000717606994986 1.7500000001476097 -0.0000502224817326 0.0000000000001358
0.0000724093788010 1.7500000001491598 -0.0000506764521300 0.0000000000001372
0.0000730639218259 1.7500000001507243 -0.0000511345261831 0.0000000000001387
0.0000737243815785 1.7500000001523028 -0.0000515967409867 0.0000000000001401
0.0000743908115429 1.7500000001538956 -0.0000520631339712 0.0000000000001416
0.0000750632656866 1.7500000001555029 -0.0000525337429050 0.0000000000001431
0.0000757417984650 1.7500000001571245 -0.0000530086058981 0.0000000000001446
0.0000764264648260 1.7500000001587610 -0.0000534877614051 0.0000000000001461
0.0000771173202139 1.7500000001604121 -0.0000539712482280 0.0000000000001476
0.0000778144205741 1.7500000001620781 -0.0000544591055197 0.0000000000001491
0.0000785178223582 1.7500000001637592 -0.0000549513727868 0.0000000000001507
0.0000792275825275 1.7500000001654556 -0.0000554480898934 0.0000000000001522
0.0000799437585587 1.7500000001671672 -0.0000559492970636 0.0000000000001538
0.0000806664084477 1.7500000001688947 -0.0000564550348852 0.0000000000001554
0.0000813955907149 1.7500000001706373 -0.0000569653443130 0.0000000000001570
0.0000821313644095 1.7500000001723959 -0.0000574802666720 0.0000000000001586
0.0000828737891146 1.7500000001741702 -0.0000579998436605 0.0000000000001603
0.0000836229249520 1.7500000001759608 -0.0000585241173541 0.0000000000001619
0.0000843788325866 1.7500000001777671 -0.0000590531302085 0.0000000000001636
0.0000851415732321 1.7500000001795903 -0.0000595869250632 0.0000000000001652
0.0000859112086552 1.7500000001814295 -0.0000601255451450 0.0000000000001669
0.0000866878011813 1.7500000001832858 -0.0000606690340715 0.0000000000001686
0.0000874714136988 1.7500000001851586 -0.0000612174358545 0.0000000000001704
0.0000882621096648 1.7500000001870484 -0.0000617707949036 0.0000000000001721
0.0000890599531100 1.7500000001889553 -0.0000623291560300 0.0000000000001739
0.0000898650086440 1.7500000001908795 -0.0000628925644498 0.0000000000001756
0.0000906773414601 1.7500000001928209 -0.0000634610657878 0.0000000000001774
0.0000914970173413 1.7500000001947800 -0.0000640347060816 0.0000000000001792
0.0000923241026650 1.7500000001967568 -0.0000646135317844 0.0000000000001810
0.0000931586644088 1.7500000001987512 -0.0000651975897698 0.0000000000001829
0.0000940007701555 1.7500000002007641 -0.0000657869273348 0.0000000000001847
0.0000948504880990 1.7500000002027947 -0.0000663815922040 0.0000000000001866
0.0000957078870497 1.7500000002048441 -0.0000669816325336 0.0000000000001885
0.0000965730364397 1.7500000002069120 -0.0000675870969148 0.0000000000001904
0.0000974460063291 1.7500000002089982 -0.0000681980343784 0.0000000000001923
0.0000983268674110 1.7500000002111036 -0.0000688144943980 0.0000000000001942
0.0000992156910178 1.7500000002132277 -0.0000694365268947 0.0000000000001962
0.0001001125491265 1.7500000002153713 -0.0000700641822408 0.0000000000001982
0.0001010175143648 1.7500000002175340 -0.0000706975112639 0.0000000000002002
0.0001019306600170 1.7500000002197165 -0.0000713365652512 0.0000000000002022
0.0001028520600297 1.7500000002219189 -0.0000719813959532 0.0000000000002042
0.0001037817890180 1.7500000002241409 -0.0000726320555885 0.0000000000002062
0.0001047199222715 1.7500000002263831 -0.0000732885968477 0.0000000000002083
0.0001056665357604 1.7500000002286455 -0.0000739510728974 0.0000000000002104
0.0001066217061417 1.7500000002309284 -0.0000746195373852 0.0000000000002125
0.0001075855107650 1.7500000002332321 -0.0000752940444433 0.0000000000002146
0.0001085580276796 1.7500000002355562 -0.0000759746486935 0.0000000000002167
0.0001095393356400 1.7500000002379017 -0.0000766614052513 0.0000000000002189
0.0001105295141126 1.7500000002402682 -0.0000773543697302 0.0000000000002211
0.0001115286432822 1.7500000002426561 -0.0000780535982466 0.0000000000002233
0.0001125368040586 1.7500000002450655 -0.0000787591474242 0.0000000000002255
0.0001135540780826 1.7500000002474971 -0.0000794710743984 0.0000000000002277
0.0001145805477333 1.7500000002499503 -0.0000801894368212 0.0000000000002300
0.0001156162961344 1.7500000002524256 -0.0000809142928657 0.0000000000002323
0.0001166614071609 1.7500000002549236 -0.0000816457012309 0.0000000000002346
0.0001177159654461 1.7500000002574438 -0.0000823837211463 0.0000000000002369
0.0001187800563882 1.7500000002599871 -0.0000831284123768 0.0000000000002392
0.0001198537661576 1.7500000002625535 -0.0000838798352278 0.0000000000002416
0.0001209371817034 1.7500000002651428 -0.0000846380505495 0.0000000000002440
0.0001220303907608 1.7500000002677556 -0.0000854031197422 0.0000000000002464
0.0001231334818580 1.7500000002703922 -0.0000861751047616 0.0000000000002488
0.0001242465443234 1.7500000002730522 -0.0000869540681229 0.0000000000002512
0.0001253696682931 1.7500000002757363 -0.0000877400729069 0.0000000000002537
0.0001265029447179 1.7500000002784450 -0.0000885331827641 0.0000000000002562
0.0001276464653705 1.7500000002811782 -0.0000893334619210 0.0000000000002587
0.0001288003228535 1.7500000002839360 -0.0000901409751840 0.0000000000002613
0.0001299646106065 1.7500000002867186 -0.0000909557879459 0.0000000000002638
0.0001311394229136 1.7500000002895264 -0.0000917779661903 0.0000000000002664
0.0001323248549113 1.7500000002923595 -0.0000926075764972 0.0000000000002690
0.0001335210025961 1.7500000002952185 -0.0000934446860487 0.0000000000002716
0.0001347279628323 1.7500000002981031 -0.0000942893626340 0.0000000000002743
0.0001359458333596 1.7500000003010139 -0.0000951416746551 0.0000000000002770
0.0001371747128013 1.7500000003039509 -0.0000960016911325 0.0000000000002797
0.0001384147006724 1.7500000003069145 -0.0000968694817104 0.0000000000002824
0.0001396658973872 1.7500000003099050 -0.0000977451166625 0.0000000000002852
0.0001409284042679 1.7500000003129221 -0.0000986286668980 0.0000000000002879
0.0001422023235524 1.7500000003159670 -0.0000995202039669 0.0000000000002907
0.0001434877584029 1.7500000003190392 -0.0001004198000660 0.0000000000002936
0.0001447848129142 1.7500000003221392 -0.0001013275280447 0.0000000000002964
0.0001460935921219 1.7500000003252674 -0.0001022434614110 0.0000000000002993
0.0001474142020111 1.7500000003284235 -0.0001031676743372 0.0000000000003022
0.0001487467495250 1.7500000003316083 -0.0001041002416664 0.0000000000003051
0.0001500913425736 1.7500000003348219 -0.0001050412389179 0.0000000000003081
0.0001514480900422 1.7500000003380647 -0.0001059907422939 0.0000000000003111
0.0001528171018004 1.7500000003413367 -0.0001069488286853 0.0000000000003141
0.0001541984887110 1.7500000003446381 -0.0001079155756780 0.0000000000003171
0.0001555923626389 1.7500000003479697 -0.0001088910615594 0.0000000000003202
0.0001569988364602 1.7500000003513310 -0.0001098753653245 0.0000000000003233
0.0001584180240715 1.7500000003547229 -0.0001108685666823 0.0000000000003264
0.0001598500403987 1.7500000003581455 -0.0001118707460625 0.0000000000003295
0.0001612950014067 1.7500000003615990 -0.0001128819846217 0.0000000000003327
0.0001627530241088 1.7500000003650837 -0.0001139023642501 0.0000000000003359
0.0001642242265757 1.7500000003685998 -0.0001149319675783 0.0000000000003392
0.0001657087279458 1.7500000003721479 -0.0001159708779836 0.0000000000003424
0.0001672066484342 1.7500000003757279 -0.0001170191795972 0.0000000000003457
0.0001687181093426 1.7500000003793406 -0.0001180769573108 0.0000000000003490
0.0001702432330694 1.7500000003829856 -0.0001191442967833 0.0000000000003524
0.0001717821431195 1.7500000003866636 -0.0001202212844480 0.0000000000003558
0.0001733349641139 1.7500000003903748 -0.0001213080075197 0.0000000000003592
0.0001749018218003 1.7500000003941196 -0.0001224045540011 0.0000000000003626
0.0001764828430632 1.7500000003978984 -0.0001235110126910 0.0000000000003661
0.0001780781559338 1.7500000004017111 -0.0001246274731904 0.0000000000003696
0.0001796878896008 1.7500000004055583 -0.0001257540259106 0.0000000000003732
0.0001813121744208 1.7500000004094407 -0.0001268907620799 0.0000000000003767
0.0001829511419285 1.7500000004133578 -0.0001280377737513 0.0000000000003803
0.0001846049248478 1.7500000004173102 -0.0001291951538102 0.0000000000003840
0.0001862736571023 1.7500000004212986 -0.0001303629959812 0.0000000000003876
0.0001879574738262 1.7500000004253229 -0.0001315413948365 0.0000000000003913
0.0001896565113752 1.7500000004293836 -0.0001327304458029 0.0000000000003951
0.0001913709073377 1.7500000004334813 -0.0001339302451700 0.0000000000003989
0.0001931008005457 1.7500000004376157 -0.0001351408900977 0.0000000000004027
0.0001948463310861 1.7500000004417875 -0.0001363624786243 0.0000000000004065
0.0001966076403124 1.7500000004459970 -0.0001375951096741 0.0000000000004104
0.0001983848708557 1.7500000004502447 -0.0001388388830658 0.0000000000004143
0.0002001781666363 1.7500000004545306 -0.0001400938995204 0.0000000000004182
0.0002019876728755 1.7500000004588556 -0.0001413602606692 0.0000000000004222
0.0002038135361076 1.7500000004632192 -0.0001426380690625 0.0000000000004262
0.0002056559041912 1.7500000004676226 -0.0001439274281773 0.0000000000004303
0.0002075149263215 1.7500000004720659 -0.0001452284424262 0.0000000000004344
0.0002093907530424 1.7500000004765490 -0.0001465412171654 0.0000000000004385
0.0002112835362587 1.7500000004810730 -0.0001478658587037 0.0000000000004426
0.0002131934292483 1.7500000004856378 -0.0001492024743108 0.0000000000004468
0.0002151205866745 1.7500000004902434 -0.0001505511722259 0.0000000000004511
0.0002170651645989 1.7500000004948912 -0.0001519120616669 0.0000000000004554
0.0002190273204936 1.7500000004995808 -0.0001532852528387 0.0000000000004597
0.0002210072132545 1.7500000005043128 -0.0001546708569427 0.0000000000004640
0.0002230050032135 1.7500000005090877 -0.0001560689861852 0.0000000000004684
0.0002250208521519 1.7500000005139054 -0.0001574797537870 0.0000000000004729
0.0002270549233135 1.7500000005187668 -0.0001589032739922 0.0000000000004773
0.0002291073814177 1.7500000005236722 -0.0001603396620778 0.0000000000004818
0.0002311783926729 1.7500000005286220 -0.0001617890343626 0.0000000000004864
0.0002332681247898 1.7500000005336165 -0.0001632515082171 0.0000000000004910
0.0002353767469953 1.7500000005386562 -0.0001647272020725 0.0000000000004956
0.0002375044300460 1.7500000005437415 -0.0001662162354309 0.0000000000005003
0.0002396513462420 1.7500000005488727 -0.0001677187288744 0.0000000000005050
0.0002418176694408 1.7500000005540504 -0.0001692348040751 0.0000000000005098
0.0002440035750716 1.7500000005592746 -0.0001707645838050 0.0000000000005146
0.0002462092401495 1.7500000005645462 -0.0001723081919459 0.0000000000005195
0.0002484348432894 1.7500000005706298 -0.0001738653374708 0.0000000000005462
0.0002506805647212 1.7500000006822791 -0.0001753791384632 0.0000000000035939
0.0002529465863036 1.7500000007949377 -0.0001769066234271 0.0000000000066692
0.0002552330915395 1.7500000009086145 -0.0001784479160586 0.0000000000097722
0.0002575402655904 1.7500000010233190 -0.0001800031411718 0.0000000000129033
0.0002598682952915 1.7500000011390604 -0.0001815724247089 0.0000000000160627
0.0002622173691672 1.7500000012558481 -0.0001831558937509 0.0000000000192507
0.0002645876774457 1.7500000013736912 -0.0001847536765273 0.0000000000224675
0.0002669794120750 1.7500000014925998 -0.0001863659024268 0.0000000000257133
0.0002693927667382 1.7500000016125832 -0.0001879927020077 0.0000000000289885
0.0002718279368690 1.7500000017336512 -0.0001896342070085 0.0000000000322933
0.0002742851196679 1.7500000018558135 -0.0001912905503585 0.0000000000356280
0.0002767645141179 1.7500000019790802 -0.0001929618661886 0.0000000000389928
0.0002792663210009 1.7500000021034612 -0.0001946482898423 0.0000000000423881
0.0002817907429135 1.7500000022289663 -0.0001963499578864 0.0000000000458140
0.0002843379842837 1.7500000023556059 -0.0001980670081223 0.0000000000492709
0.0002869082513876 1.7500000024833906 -0.0001997995795969 0.0000000000527590
0.0002895017523658 1.7500000026123304 -0.0002015478126141 0.0000000000562787
0.0002921186972404 1.7500000027424354 -0.0002033118487462 0.0000000000598302
0.0002947592979321 1.7500000028737168 -0.0002050918308450 0.0000000000634138
